asin,marketplace,category_path,scan_timestamp,review_title,review_rating,review_author,review_date,review_text,review_location,review_verified_purchase,review_helpful_votes,review_id
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"5.0 out of 5 stars
Good quality headphones.",5.0,If cc :/ f2f'coz dc ssh c.f. c.f. c.f.,2025-04-20,Sound was great and these are quite comfortable. They lasted a good while.,the United States,True,0,R2BVBLG21SR9B0
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"1.0 out of 5 stars
Don't Buy. Cheap",1.0,Kevin,2025-04-19,"worst headphones sound wise, and not comfortable.",the United States,True,0,RTFK6WZLCGYCL
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"1.0 out of 5 stars
They Suck",1.0,Alphonse,2025-04-18,"Panasonic used to be a top of the line product, unfortunately these headphones suck, but, get what you pay for. They are uncomfortable, don't fit correctly on a normal human head (sample size of 1, mine), and sound is crappy. Spend a few more dollars and buy something better.",the United States,True,0,R35LOHEQKUKKV6
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"5.0 out of 5 stars
My Wife Loves this!",5.0,Dave Robertso,2025-04-17,"Excellent product, well satisfied with delivery and quality, will buy again!",the United States,True,0,RXZ05KJGRJGX2
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"5.0 out of 5 stars
Great headphone.",5.0,Wong Fei Heung,2025-04-16,Works exactly how it’s described.,the United States,True,0,R4JJTK8C0DSCJ
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"4.0 out of 5 stars
Sound quality is good for what I need it for - good value",4.0,Mz Thang,2025-04-13,"The value is good and the sound quality is excellent. I am not a professional musician or audio editor so my needs are not as sophisticated as theirs but for listening to music as close to true in form as possible, these headphones were just fine. Comfortable, light, and good price point.",the United States,True,1,R3UH3LDX0MMBT6
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"2.0 out of 5 stars
Poor sound quality",2.0,Cecelia Hubbard,2025-04-13,"Poor sound, can hear everything and everybody in background",the United States,True,0,RUHRBOP5HNJNL
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:14,"3.0 out of 5 stars
sound not as good as previous panasonic ones..",3.0,Amazon Customer,2025-04-10,"not fitting properly,. fits  better to ears when  reversed, pt left side on right side and vs.. and sound not as good as previous panasonic ones.. disappointed . not as good volume either..",the United States,True,0,R35W9H2JYJCU55
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
I would pay more for this quality",5.0,Sandra,2025-04-09,"Cheap, good sound.  last quite a while.",the United States,True,0,R1P5BVR6A8V1UQ
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
Excellent item and good quality. Highly recommended.",5.0,Michael John,2025-04-08,Excellent item and good quality. Highly recommended.,the United States,True,0,R1NW40N9I1BLUY
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
Like",5.0,Nancy,2025-04-05,Good and the price is right.,the United States,True,0,R270MNCEVKWWCO
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
Light weight headphones",5.0,Amazon customer,2025-04-05,"These are great little headphones, light weight, sturdy and the sound is nice like very expensive versions. As for price very affordable. Easy to use and fits in a large variety of our electronics, that's the best point of this review also. These headphones are comfortable and not heavy at all.",the United States,True,1,R3IBIDPXIX0EAK
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"2.0 out of 5 stars
You get what you pay for.",2.0,James Metz,2025-04-02,"Very flimsy. Will not take much of a beating, but what do you expect for the price ?  Sound was good. Fit was good. Easy to adjust. I just needed a set of over the ear headphones for noise control for occasional travel.  These will be fine, but are no replacement for my prior set of Bose over the ear which lasted for over 20 years and survived many long airplane trips.",the United States,True,0,R2SX0690VBVWD8
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"1.0 out of 5 stars
$20 down the toilet, won't be buying Panasonic anything again",1.0,whatever,2025-03-30,"Died after less than 60 days.Just stopped working.No longer detected when plugged in to anything. Other headphones still work everywhere.Too late to return to Amazon and Panasonic wants me to ship using a trackable carrier with insurance, which will cost as much or more than the headphones.",the United States,True,1,RTK6BY4Q4SEP3
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
Great headphones",5.0,gomez,2025-03-28,"The only brand of headphones my granddaughter will wear, works great",the United States,True,0,R1Q2OA2S0I9AUN
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"2.0 out of 5 stars
Disappointing Durability",2.0,Aryan Verma,2025-03-27,"I bought these Philips headphones a while back, hoping for a reliable pair since I’d heard good things about the brand. I used them every day with my setup—never even took them outside—but they let me down. After some time, they started giving off a ton of static noise whenever connected to any device, which made them unusable. I didn’t expect this kind of issue from a pair I kept stationary and treated well. Pretty disappointed with the quality, as I thought they’d last longer than they did.",the United States,True,0,R1WT7AVYCUNT39
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"5.0 out of 5 stars
I'm hearing music I've been missing.",5.0,Walter Moore,2025-03-27,"I am 86 years old with severe hearing loss especially higher frequencies. These headphones have the ""hole"" large enough to cover both my hearing aid and ear opening. This way I can hear all the music. They are soft and comfortable.",the United States,True,0,R28L27L1EJGIAT
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:24,"3.0 out of 5 stars
Headband broke after 6 months of daily use.",3.0,ncted,2025-03-27,Worked great except the headband wore out after about 6 months of daily use.,the United States,True,0,R85UE2XJV4Y49
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
Causes TMJ",1.0,Chris,2025-03-25,"Warning. ⚠️ No comfort, instead the ear pads press unevenly onto one part of your ear.",the United States,True,1,R1SWT1KMT6AO2Q
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
Pass",1.0,MIA,2025-03-24,"I returned these headphones that I purchased for my mom.  They were very big and didn’t fit her head securely, and since they are the old school kind of headphones, the music or whatever you are playing blasts beyond the earbuds and everyone around you can hear what you’re listening to.  It’s better to spend a little more and get headphones that only YOU can hear from, instead of these where you AND everyone can hear.",the United States,True,1,R3PHYPPC50JRJU
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
Bad Sound/No Bass",1.0,Jane on Media,2025-03-23,"Dud, not good sound.  Cheap not getting what the product was supposed to be doing.",the United States,True,0,R1SCBT4MJUJGG1
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
Returned",1.0,Scott Michael,2025-03-21,"I didn't like these at all. They weren't comfortable, and sound quality was subpar.",the United States,True,0,REQJHI8HFJM6G
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"5.0 out of 5 stars
Comfortable, nice sound, long cord",5.0,Kitty,2025-03-20,2nd one I bought this is for my family member. Super long cord and nice sound. Comfortable over the ears.,the United States,True,0,R2DR5SRZVZB8YF
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"4.0 out of 5 stars
Will work",4.0,Shells,2025-03-19,Will work for now,the United States,True,0,R15L7BW9ZRZMN1
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"5.0 out of 5 stars
comfortable and work well",5.0,darrellVW,2025-03-17,"I recommend these headphones. They are perfect for low-budget, mid-quality tier. They are comfortable too.",the United States,True,0,R12GP1X3Y63KAG
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
Live and Learn",1.0,Medic,2025-03-16,Not good sound. I only used it on an mp3 player with the volume turned up. Not loud enough. And sound was a bit muffled. Ear cups uncomfortable. Another throw away.,the United States,True,0,R3R5G1SGXQQZW2
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"1.0 out of 5 stars
No Punch",1.0,Michael Foster,2025-03-14,Even for the price these don't pack enough punch. I've listened with kid headphones that had more power.,the United States,True,0,RIN1O0PT753J0
B00004T8R2,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:32,"5.0 out of 5 stars
The mic cancels/mutes dogs barking in the background - amazing!",5.0,Tammy L,2025-03-13,"Unbelievable price for the noise canceling mic quality that you get. These go toe to toe - and beat out - other, much more expensive, headphones + mic that I've purchased. My dogs will bark incessantly when the mailman or delivery drivers come to the door, but the people that I'm on Zoom meetings with don't hear a thing through my mic. Incredible! Highly recommend.",the United States,True,0,R3LDLSS5RGHHAT
B0BS1PRC4L,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:45,"5.0 out of 5 stars
Sony headphones",5.0,Rachel Kautz,2025-09-07,Super fun pastel yellow. Good size and shape and doesn’t feel big like they hand low like some others. Sound quality is great. Bluetooth is easy to set up. Bought it on sale and think it’s a great product for the price,the United States,True,0,R20P8L8T82ZNQY
B0BS1PRC4L,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:45,"3.0 out of 5 stars
Good for the sale price",3.0,KLICK,2025-09-06,"Sound quality is great, impressive for the price point. The negative is the ears are small and after about an hour of sitting and listening to music, I had to take them off because it was hurting my ears and my ears were sweaty. But overall, worth it for the sale price, not worth it for full price.",the United States,True,0,R1B92TJA8E0708
B0BS1PRC4L,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:45,"5.0 out of 5 stars
Worth it!!",5.0,Carissa S.,2025-09-06,Highly worth it! Just putting them on with no music playing blocks out noise! The battery has yet to go out or die on me during use and I work 12 hour days! Instantly connects to my phone without any hiccups! I rarely have to adjust the volume especially for podcasts as the volume control is perfect! Easy to use and never slips off my head!,the United States,True,0,R17HHZFB33SEAB
B0BS1PRC4L,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:45,"2.0 out of 5 stars
Sony Headphones",2.0,Denise A.,2025-09-06,"These headphones are very cheap they don't hold a charge,when they are charged not for very long",the United States,True,0,R2KUBM7L176G5U
B0BS1PRC4L,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > On-Ear Headphones",2025-09-08 16:52:45,"2.0 out of 5 stars
Great Sound but with some issues",2.0,North Woods,2025-09-06,"These Sony headphones sound incredible, and they fit snug for immersive listening. However, that's where the positives end for me.The user experience is hampered by several design choices. The small power button is fiddly and difficult to locate by touch. The Bluetooth pairing function is integrated with the power button, meaning that holding it for slightly too long to initiate pairing can accidentally power the headphones off entirely, which is quite frustrating. Charging is also a step backward in modern convenience. While the headphones do feature a USB-C charging port, Sony bafflingly included a low-voltage, slow-charging USB-A to USB-C cable, instead of a modern USB-C to USB-C cable that would allow for faster charging and utilize current power bricks. They included a short, 6-inch cable which would not allow enough reach to charge while listening and multitasking on the phone.Crucially, these headphones have significant compatibility issues, even after extensive troubleshooting (I've tried all possible resets and re-pairings). While they work fine for basic audio playback from my Android phone, they consistently fail to connect to other devices like my iPad or TV, severely limiting their versatility. Most importantly for my needs, they are not compatible with my DJI Mic receiver for live audio monitoring during recording; they only work for audio playback after a recording is complete. This makes them unusable for my workflow.Despite their genuinely great sound, I cannot recommend these headphones if you need multi-device functionality, live audio monitoring capabilities, or expect the fast charging and modern conveniences that come with USB-C. They are simply too limited for anything beyond basic audio playback on a single device.",the United States,True,0,RCO5L2TJWSSA4
